"height","validator","percentage"
432138,"Klub Staking",0.310938
432138,"Cat Boss",0.188790
432138,"notional-validator",0.994061
432138,"chainvibes",0.231488
432138,"kingnodes",1.757952
432138,"NosNode🔆️",0.436117
432138,"[ block pane ]",0.265222
432138,"Wetez",0.160751
432138,"KingSuper",0.119246
432138,"dimi 🦙",1.414237
432138,"stakefish",3.722006
432138,"Chainflow",0.145192
432138,"blockscape",0.918146
432138,"Sentinel",6.162542
432138,"strangelove-ventures",1.185895
432138,"cyberG",0.150552
432138,"STAKECRAFT",0.076002
432138,"Ping",0.214567
432138,"Provalidator",1.180278
432138,"ITA Stakers",0.870282
432138,"0base.vc",8.147228
432138,"0% fee ✅ CryptoCrew Validators #GenesisCrew",0.770849
432138,"Agaram.ai",0.056820
432138,"Fist of the North Star",0.132046
432138,"Chorus One",1.445205
432138,"BasBlock",0.346038
432138,"Validating Chaos",0.515469
432138,"ChainLayer",0.938114
432138,"Chandrodaya",0.061607
432138,"Stakely.io",0.349873
432138,"Figment",3.446419
432138,"StakeWithUs",0.063060
432138,"HashQuark",0.452927
432138,"POSTHUMAN ✵ DVS",0.309140
432138,"BouBouNode",2.140131
432138,"KalpaTech",0.809560
432138,"SpacePotato",0.731772
432138,"Messi",0.060220
432138,"RHINO",0.234844
432138,"Witval",0.202901
432138,"Chill Validation",0.439954
432138,"web34ever",0.162716
432138,"milkstake",0.571462
432138,"AUDIT.one",0.163872
432138,"stake.systems",0.121887
432138,"OmniFlix Network",1.169287
432138,"OranG3cluB",0.118863
432138,"needlecast",0.359289
432138,"deus labs",1.046316
432138,"0% fee - Imperator.co",2.761805
432138,"elsehow",0.491157
432138,"FreshJUNO",0.997536
432138,"01node",0.753205
432138,"Citadel.one",2.768903
432138,"Bi23 Labs",0.721254
432138,"StakeLab",0.256968
433938,"0% fee | Stakewolle.com",0.114121
433938,"SmartNodes",2.114327
433938,"STC Capital",0.317715
433938,"Ubik Capital",0.212172
433938,"Bro_n_Bro",0.550587
433938,"WeStaking",1.246007
433938,"Cros-nest",0.606966
433938,"Cypher Core",0.192645
433938,"CommunityStaking",0.396568
433938,"Inotel",1.252067
433938,"0% fees 🚀 | BlueStake",2.941507
433938,"Crab Shack (ben2x4)",0.928370
433938,"Artifact",0.325482
433938,"Stakecito",1.350572
433938,"Regenerator | Green Validator 🌱",0.240825
433938,"Swiss Staking",3.526759
433938,"StarCluster",0.088687
433938,"Invicta Stake",0.159005
433938,"NodesGuru",0.166797
433938,"syncnode",0.127772
433938,"Disperze",3.312330
433938,"SG-1",8.496752
433938,"Cephalopod Equipment Corp",2.259222
433938,"Stakin",0.484450
433938,"jabbey",0.188696
433938,"Stakers",0.159997
433938,"meow",0.709883
433938,"#decentralizehk",0.158570
433938,"Oldcat",0.098888
433938,"pathrocknetwork",0.107785
433938,"0% fee - EZStaking.io 100% Slash Protected",0.809780
433938,"0% fees | Validator.run",0.145203
433938,"Simply Staking",0.306718
433938,"Consensus One",0.460840
433938,"Cosmostation",7.760487
433938,"Secure Secrets",0.234279
433938,"SOLAR Validator",0.115270
433938,"commercio.network",0.126169
433938,"Highlander-Nodes",0.326302
433938,"天照☀",0.248660
433938,"Cosmic Validator",0.558176
433938,"kytzu",0.133033
433938,"Lavender.five Nodes",1.210500
433938,"Wave",0.110393
433938,"Klub Staking",0.310870
433938,"Cat Boss",0.188748
433938,"notional-validator",0.994541
433938,"chainvibes",0.231437
433938,"kingnodes",1.757572
433938,"NosNode🔆️",0.437093
433938,"[ block pane ]",0.265164
433938,"Wetez",0.160716
433938,"KingSuper",0.119220
433938,"dimi 🦙",1.413928
433938,"stakefish",3.721575
433938,"Chainflow",0.145160
433938,"blockscape",0.917945
433938,"Sentinel",6.162616
433938,"strangelove-ventures",1.185635
433938,"cyberG",0.150519
433938,"STAKECRAFT",0.075986
433938,"Ping",0.214520
433938,"Provalidator",1.180078
433938,"ITA Stakers",0.870092
433938,"0base.vc",8.147868
433938,"0% fee ✅ CryptoCrew Validators #GenesisCrew",0.770724
433938,"Agaram.ai",0.056808
433938,"Fist of the North Star",0.132017
433938,"Chorus One",1.444888
433938,"BasBlock",0.345962
433938,"Validating Chaos",0.515356
433938,"ChainLayer",0.937979
433938,"Chandrodaya",0.061593
433938,"Stakely.io",0.349796
433938,"Figment",3.445664
433938,"StakeWithUs",0.063270
433938,"HashQuark",0.452827
433938,"POSTHUMAN ✵ DVS",0.309723
433938,"BouBouNode",2.139785
433938,"KalpaTech",0.809383
433938,"SpacePotato",0.731630
433938,"Messi",0.060218
433938,"RHINO",0.234793
433938,"Witval",0.202857
433938,"Chill Validation",0.439858
433938,"web34ever",0.162680
433938,"milkstake",0.571337
433938,"AUDIT.one",0.163836
433938,"stake.systems",0.121860
433938,"OmniFlix Network",1.169057
433938,"OranG3cluB",0.118837
433938,"needlecast",0.359211
433938,"deus labs",1.046087
433938,"0% fee - Imperator.co",2.761543
433938,"elsehow",0.491049
433938,"FreshJUNO",0.997318
433938,"01node",0.753117
433938,"Citadel.one",2.768311
433938,"Bi23 Labs",0.721096
433938,"StakeLab",0.256911
435738,"0% fee | Stakewolle.com",0.116351
435738,"SmartNodes",2.114195
435738,"STC Capital",0.317697
435738,"Ubik Capital",0.212154
435738,"Bro_n_Bro",0.550575
435738,"WeStaking",1.245901
435738,"Cros-nest",0.607251
435738,"Cypher Core",0.192629
435738,"CommunityStaking",0.396534
435738,"Inotel",1.251962
435738,"0% fees 🚀 | BlueStake",2.941944
435738,"Crab Shack (ben2x4)",0.928292
435738,"Artifact",0.325454
435738,"Stakecito",1.350457
435738,"Regenerator | Green Validator 🌱",0.240805
435738,"Swiss Staking",3.526632
435738,"StarCluster",0.088679
435738,"Invicta Stake",0.158992
435738,"NodesGuru",0.166783
435738,"syncnode",0.127761
435738,"Disperze",3.312344
435738,"SG-1",8.496698
435738,"Cephalopod Equipment Corp",2.259031
435738,"Stakin",0.484409
435738,"jabbey",0.188689
435738,"Stakers",0.159984
435738,"meow",0.709823
435738,"#decentralizehk",0.158556
435738,"Oldcat",0.098880
435738,"pathrocknetwork",0.108408
435738,"0% fee - EZStaking.io 100% Slash Protected",0.809712
435738,"0% fees | Validator.run",0.145191
435738,"Simply Staking",0.306693
435738,"Consensus One",0.460801
435738,"Cosmostation",7.760194
435738,"Secure Secrets",0.234259
435738,"SOLAR Validator",0.115260
435738,"commercio.network",0.126158
435738,"Highlander-Nodes",0.326357
435738,"天照☀",0.248668
435738,"Cosmic Validator",0.558128
435738,"kytzu",0.133022
435738,"Lavender.five Nodes",1.210397
435738,"Wave",0.110384
435738,"Klub Staking",0.310844
435738,"Cat Boss",0.188732
435738,"notional-validator",0.994457
435738,"chainvibes",0.231418
435738,"kingnodes",1.757461
435738,"NosNode🔆️",0.437151
435738,"[ block pane ]",0.265142
435738,"Wetez",0.160702
435738,"KingSuper",0.119210
435738,"dimi 🦙",1.413808
435738,"stakefish",3.721284
435738,"Chainflow",0.145148
435738,"blockscape",0.917868
435738,"Sentinel",6.162320
435738,"strangelove-ventures",1.185581
435738,"cyberG",0.150506
435738,"STAKECRAFT",0.075979
435738,"Ping",0.214502
435738,"Provalidator",1.180007
435738,"ITA Stakers",0.870047
435738,"0base.vc",8.147610
435738,"0% fee ✅ CryptoCrew Validators #GenesisCrew",0.770703
435738,"Agaram.ai",0.056803
435738,"Fist of the North Star",0.132006
435738,"Chorus One",1.444766
435738,"BasBlock",0.345933
435738,"Validating Chaos",0.515341
435738,"ChainLayer",0.937900
435738,"Chandrodaya",0.061588
435738,"Stakely.io",0.349766
435738,"Figment",3.445373
435738,"StakeWithUs",0.063265
435738,"HashQuark",0.452789
435738,"POSTHUMAN ✵ DVS",0.309697
435738,"BouBouNode",2.139726
435738,"KalpaTech",0.809427
435738,"SpacePotato",0.731586
435738,"Messi",0.060216
435738,"RHINO",0.234773
435738,"Witval",0.202839
435738,"Chill Validation",0.439820
435738,"web34ever",0.162666
435738,"milkstake",0.571288
435738,"AUDIT.one",0.163822
435738,"stake.systems",0.121850
435738,"OmniFlix Network",1.169146
435738,"OranG3cluB",0.118827
435738,"needlecast",0.359180
435738,"deus labs",1.045999
435738,"0% fee - Imperator.co",2.762471
435738,"elsehow",0.491007
435738,"FreshJUNO",0.997234
435738,"01node",0.753070
435738,"Citadel.one",2.768325
435738,"Bi23 Labs",0.721035
435738,"StakeLab",0.256890
437538,"0% fee | Stakewolle.com",0.116241
437538,"SmartNodes",2.112228
437538,"STC Capital",0.325092
437538,"Ubik Capital",0.212427
437538,"Bro_n_Bro",0.550080
437538,"WeStaking",1.244844
437538,"Cros-nest",0.606679
437538,"Cypher Core",0.192447
437538,"CommunityStaking",0.396166
437538,"Inotel",1.250781
437538,"0% fees 🚀 | BlueStake",2.939361
437538,"Crab Shack (ben2x4)",0.927416
437538,"Artifact",0.325147
437538,"Stakecito",1.349201
437538,"Regenerator | Green Validator 🌱",0.240589
437538,"Swiss Staking",3.523997
437538,"StarCluster",0.088596
437538,"Invicta Stake",0.158842
437538,"NodesGuru",0.166626
437538,"syncnode",0.127641
437538,"Disperze",3.326964
437538,"SG-1",8.494320
437538,"Cephalopod Equipment Corp",2.256900
437538,"Stakin",0.483953
437538,"jabbey",0.188519
437538,"Stakers",0.159833
437538,"meow",0.743642
437538,"#decentralizehk",0.158572
437538,"Oldcat",0.098792
437538,"pathrocknetwork",0.108305
437538,"0% fee - EZStaking.io 100% Slash Protected",0.826667
437538,"0% fees | Validator.run",0.145054
437538,"Simply Staking",0.306403
437538,"Consensus One",0.460366
437538,"Cosmostation",7.755092
437538,"Secure Secrets",0.234038
437538,"SOLAR Validator",0.115151
437538,"commercio.network",0.126039
437538,"Highlander-Nodes",0.326084
437538,"天照☀",0.248434
437538,"Cosmic Validator",0.557602
437538,"kytzu",0.132897
437538,"Lavender.five Nodes",1.209261
437538,"Wave",0.110280
437538,"Klub Staking",0.310550
437538,"Cat Boss",0.188867
437538,"notional-validator",0.993519
437538,"chainvibes",0.231200
437538,"kingnodes",1.755804
437538,"NosNode🔆️",0.437064
437538,"[ block pane ]",0.264892
437538,"Wetez",0.160551
437538,"KingSuper",0.119098
437538,"dimi 🦙",1.412475
437538,"stakefish",3.717780
437538,"Chainflow",0.145011
437538,"blockscape",0.917002
437538,"Sentinel",6.156556
437538,"strangelove-ventures",1.184465
437538,"cyberG",0.150364
437538,"STAKECRAFT",0.075908
437538,"Ping",0.216042
437538,"Provalidator",1.178907
437538,"ITA Stakers",0.869226
437538,"0base.vc",8.140348
437538,"0% fee ✅ CryptoCrew Validators #GenesisCrew",0.769996
437538,"Agaram.ai",0.056750
437538,"Fist of the North Star",0.131881
437538,"Chorus One",1.443403
437538,"BasBlock",0.345607
437538,"Validating Chaos",0.514855
437538,"ChainLayer",0.937016
437538,"Chandrodaya",0.061530
437538,"Stakely.io",0.349436
437538,"Figment",3.442123
437538,"StakeWithUs",0.063205
437538,"HashQuark",0.452362
437538,"POSTHUMAN ✵ DVS",0.309425
437538,"BouBouNode",2.141241
437538,"KalpaTech",0.808664
437538,"SpacePotato",0.730906
437538,"Messi",0.060159
437538,"RHINO",0.234552
437538,"Witval",0.202949
437538,"Chill Validation",0.439406
437538,"web34ever",0.162513
437538,"milkstake",0.570750
437538,"AUDIT.one",0.163668
437538,"stake.systems",0.121735
437538,"OmniFlix Network",1.168047
437538,"OranG3cluB",0.118751
437538,"needlecast",0.358841
437538,"deus labs",1.045012
437538,"0% fee - Imperator.co",2.760050
437538,"elsehow",0.490544
437538,"FreshJUNO",0.996293
437538,"01node",0.752366
437538,"Citadel.one",2.765759
437538,"Bi23 Labs",0.720355
437538,"StakeLab",0.256655
439338,"0% fee | Stakewolle.com",0.115805
439338,"SmartNodes",2.163076
439338,"STC Capital",0.323936
439338,"Ubik Capital",0.211629
439338,"Bro_n_Bro",0.548240
439338,"WeStaking",1.240170
439338,"Cros-nest",0.605383
439338,"Cypher Core",0.191724
439338,"CommunityStaking",0.395202
439338,"Inotel",1.246084
439338,"0% fees 🚀 | BlueStake",2.928577
439338,"Crab Shack (ben2x4)",0.923934
439338,"Artifact",0.323926
439338,"Stakecito",1.344178
439338,"Regenerator | Green Validator 🌱",0.239686
439338,"Swiss Staking",3.538883
439338,"StarCluster",0.088263
439338,"Invicta Stake",0.158245
439338,"NodesGuru",0.166000
439338,"syncnode",0.127162
439338,"Disperze",3.310535
439338,"SG-1",8.464535
439338,"Cephalopod Equipment Corp",2.248425
439338,"Stakin",0.482178
439338,"jabbey",0.187819
439338,"Stakers",0.159233
439338,"meow",0.740850
439338,"#decentralizehk",0.157977
439338,"Oldcat",0.098421
439338,"pathrocknetwork",0.107899
439338,"0% fee - EZStaking.io 100% Slash Protected",0.823992
439338,"0% fees | Validator.run",0.144510
439338,"Simply Staking",0.305253
439338,"Consensus One",0.458638
439338,"Cosmostation",7.726033
439338,"Secure Secrets",0.233171
439338,"SOLAR Validator",0.114719
439338,"commercio.network",0.125613
439338,"Highlander-Nodes",0.324859
439338,"天照☀",0.247501
439338,"Cosmic Validator",0.555508
439338,"kytzu",0.132398
439338,"Lavender.five Nodes",1.204705
439338,"Wave",0.109866
439338,"Klub Staking",0.309394
439338,"Cat Boss",0.188176
439338,"notional-validator",0.989788
439338,"chainvibes",0.230331
439338,"kingnodes",1.749210
439338,"NosNode🔆️",0.435451
439338,"[ block pane ]",0.263900
439338,"Wetez",0.159948
439338,"KingSuper",0.118650
439338,"dimi 🦙",1.407177
439338,"stakefish",3.703838
439338,"Chainflow",0.144466
439338,"blockscape",0.913559
439338,"Sentinel",6.198678
439338,"strangelove-ventures",1.180017
439338,"cyberG",0.149800
439338,"STAKECRAFT",0.075622
439338,"Ping",0.215231
439338,"Provalidator",1.191969
439338,"ITA Stakers",0.883611
439338,"0base.vc",8.118806
439338,"0% fee ✅ CryptoCrew Validators #GenesisCrew",0.767242
439338,"Agaram.ai",0.056536
439338,"Fist of the North Star",0.131386
439338,"Chorus One",1.437983
439338,"BasBlock",0.344309
439338,"Validating Chaos",0.512928
439338,"ChainLayer",0.933497
439338,"Chandrodaya",0.061299
439338,"Stakely.io",0.348146
439338,"Figment",3.488028
439338,"StakeWithUs",0.062968
439338,"HashQuark",0.450663
439338,"POSTHUMAN ✵ DVS",0.308263
439338,"BouBouNode",2.133324
439338,"KalpaTech",0.805627
439338,"SpacePotato",0.728161
439338,"Messi",0.059933
439338,"RHINO",0.233671
439338,"Witval",0.202187
439338,"Chill Validation",0.437756
439338,"web34ever",0.161903
439338,"milkstake",0.568606
439338,"AUDIT.one",0.221883
439338,"stake.systems",0.121278
439338,"OmniFlix Network",1.163765
439338,"OranG3cluB",0.118305
439338,"needlecast",0.357900
439338,"deus labs",1.041088
439338,"0% fee - Imperator.co",2.750058
439338,"elsehow",0.488702
439338,"FreshJUNO",0.992552
439338,"01node",0.749541
439338,"Citadel.one",2.814780
439338,"Bi23 Labs",0.717650
439338,"StakeLab",0.255723
441138,"0% fee | Stakewolle.com",0.115782
441138,"SmartNodes",2.162680
441138,"STC Capital",0.323873
441138,"Ubik Capital",0.211588
441138,"Bro_n_Bro",0.548134
441138,"WeStaking",1.240426
441138,"Cros-nest",0.605268
441138,"Cypher Core",0.191687
441138,"CommunityStaking",0.395179
441138,"Inotel",1.245843
441138,"0% fees 🚀 | BlueStake",2.928160
441138,"Crab Shack (ben2x4)",0.923755
441138,"Artifact",0.323864
441138,"Stakecito",1.344004
441138,"Regenerator | Green Validator 🌱",0.239670
441138,"Swiss Staking",3.538918
441138,"StarCluster",0.088246
441138,"Invicta Stake",0.158215
441138,"NodesGuru",0.165968
441138,"syncnode",0.127137
441138,"Disperze",3.309896
441138,"SG-1",8.464873
441138,"Cephalopod Equipment Corp",2.248006
441138,"Stakin",0.482085
441138,"jabbey",0.187792
441138,"Stakers",0.159220
441138,"meow",0.740706
441138,"#decentralizehk",0.157952
441138,"Oldcat",0.098402
441138,"pathrocknetwork",0.107878
441138,"0% fee - EZStaking.io 100% Slash Protected",0.823833
441138,"0% fees | Validator.run",0.144482
441138,"Simply Staking",0.305194
441138,"Consensus One",0.458549
441138,"Cosmostation",7.730360
441138,"Secure Secrets",0.233156
441138,"SOLAR Validator",0.114697
441138,"commercio.network",0.125588
441138,"Highlander-Nodes",0.324867
441138,"天照☀",0.247453
441138,"Cosmic Validator",0.555401
441138,"kytzu",0.132372
441138,"Lavender.five Nodes",1.204472
441138,"Wave",0.109844
441138,"Klub Staking",0.309334
441138,"Cat Boss",0.188140
441138,"notional-validator",0.989596
441138,"chainvibes",0.230287
441138,"kingnodes",1.748872
441138,"NosNode🔆️",0.435372
441138,"[ block pane ]",0.263849
441138,"Wetez",0.159917
441138,"KingSuper",0.118627
441138,"dimi 🦙",1.406905
441138,"stakefish",3.703351
441138,"Chainflow",0.144438
441138,"blockscape",0.913414
441138,"Sentinel",6.200190
441138,"strangelove-ventures",1.179789
441138,"cyberG",0.149771
441138,"STAKECRAFT",0.075608
441138,"Ping",0.215189
441138,"Provalidator",1.191738
441138,"ITA Stakers",0.883440
441138,"0base.vc",8.121510
441138,"0% fee ✅ CryptoCrew Validators #GenesisCrew",0.767156
441138,"Agaram.ai",0.056525
441138,"Fist of the North Star",0.131376
441138,"Chorus One",1.437705
441138,"BasBlock",0.344242
441138,"Validating Chaos",0.512829
441138,"ChainLayer",0.933342
441138,"Chandrodaya",0.061287
441138,"Stakely.io",0.348843
441138,"Figment",3.487413
441138,"StakeWithUs",0.063162
441138,"HashQuark",0.450576
441138,"POSTHUMAN ✵ DVS",0.308215
441138,"BouBouNode",2.133035
441138,"KalpaTech",0.805471
441138,"SpacePotato",0.728744
441138,"Messi",0.059922
441138,"RHINO",0.233626
441138,"Witval",0.202148
441138,"Chill Validation",0.437671
441138,"web34ever",0.161871
441138,"milkstake",0.568496
441138,"AUDIT.one",0.221840
441138,"stake.systems",0.121254
441138,"OmniFlix Network",1.163969
441138,"OranG3cluB",0.118282
441138,"needlecast",0.357831
441138,"deus labs",1.040887
441138,"0% fee - Imperator.co",2.749671
441138,"elsehow",0.488608
441138,"FreshJUNO",0.992360
441138,"01node",0.749396
441138,"Citadel.one",2.814249
441138,"Bi23 Labs",0.717511
441138,"StakeLab",0.255674
442938,"0% fee | Stakewolle.com",0.115652
442938,"SmartNodes",2.162577
442938,"STC Capital",0.323672
442938,"Ubik Capital",0.211420
442938,"Bro_n_Bro",0.548264
442938,"WeStaking",1.239439
442938,"Cros-nest",0.604904
442938,"Cypher Core",0.191535
442938,"CommunityStaking",0.394871
442938,"Inotel",1.244852
442938,"0% fees 🚀 | BlueStake",2.928381
442938,"Crab Shack (ben2x4)",0.925087
442938,"Artifact",0.323612
442938,"Stakecito",1.343153
442938,"Regenerator | Green Validator 🌱",0.239496
442938,"Swiss Staking",3.537056
442938,"StarCluster",0.088176
442938,"Invicta Stake",0.158099
442938,"NodesGuru",0.165836
442938,"syncnode",0.127036
442938,"Disperze",3.308133
442938,"SG-1",8.459677
442938,"Cephalopod Equipment Corp",2.246251
442938,"Stakin",0.486291
442938,"jabbey",0.187650
442938,"Stakers",0.159094
442938,"meow",0.740117
442938,"#decentralizehk",0.157829
442938,"Oldcat",0.098324
442938,"pathrocknetwork",0.107792
442938,"0% fee - EZStaking.io 100% Slash Protected",0.824353
442938,"0% fees | Validator.run",0.143867
442938,"Simply Staking",0.304951
442938,"Consensus One",0.458595
442938,"Cosmostation",7.725053
442938,"Secure Secrets",0.232970
442938,"SOLAR Validator",0.114606
442938,"commercio.network",0.125548
442938,"Highlander-Nodes",0.324609
442938,"天照☀",0.247389
442938,"Cosmic Validator",0.554959
442938,"kytzu",0.132267
442938,"Lavender.five Nodes",1.203513
442938,"Wave",0.109757
442938,"Klub Staking",0.309135
442938,"Cat Boss",0.187991
442938,"notional-validator",0.988809
442938,"chainvibes",0.230104
442938,"kingnodes",1.747481
442938,"NosNode🔆️",0.435077
442938,"[ block pane ]",0.263699
